Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Fiyat,Şehir,Binanın_Kat_Sayısı,Yatırıma_Uygunluk,Takas,Banyo_Sayısı,Oda_Buyuklugu,Banyo_Orani,Isıtma_Tipi_Doğalgaz Sobalı,Isıtma_Tipi_Güneş Enerjisi,Isıtma_Tipi_Isıtma Yok,Isıtma_Tipi_Jeotermal,Isıtma_Tipi_Kat Kaloriferi,Isıtma_Tipi_Klimalı,Isıtma_Tipi_Kombi Doğalgaz,Isıtma_Tipi_Merkezi (Pay Ölçer),Isıtma_Tipi_Merkezi Doğalgaz,Isıtma_Tipi_Merkezi Kömür,Isıtma_Tipi_Sobalı,Isıtma_Tipi_Yerden Isıtma,Isıtma_Tipi_Bilinmiyor,Kullanım_Durumu_Kiracı Oturuyor,Kullanım_Durumu_Mülk Sahibi Oturuyor,Kullanım_Durumu_Bilinmiyor,Tapu_Durumu_Bilinmiyor,Tapu_Durumu_Hisseli Tapu,Tapu_Durumu_Kat Mülkiyeti,Tapu_Durumu_Kat İrtifakı,Tapu_Durumu_Müstakil Tapulu,Tapu_Durumu_nan
250,300.0,5.0,3.0,1,0.0,3150000.0,bursa,3,0,2,2.0,50.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
105,115.0,4.0,4.0,0,21.0,1850000.0,bursa,5,0,2,1.0,26.25,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
129,130.0,4.0,,0,21.0,4500000.0,bursa,3,0,2,5.0,32.5,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
150,180.0,5.0,2.0,1,4.0,2780000.0,bursa,2,0,1,1.0,30.0,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
140,160.0,4.0,4.0,1,21.0,4850000.0,bursa,5,0,2,2.0,35.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
175,210.0,5.0,5.0,1,7.5,13950000.0,bursa,6,0,1,2.0,35.0,0.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
135,147.0,4.0,2.0,0,0.0,4000000.0,bursa,3,0,0,2.0,33.75,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
140,175.0,4.0,3.0,0,18.0,2575000.0,bursa,6,1,0,1.0,35.0,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
240,270.0,5.0,,1,7.5,3250000.0,bursa,4,1,2,2.0,48.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,120.0,3.0,,1,21.0,4600000.0,bursa,4,1,2,1.0,30.0,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
240,280.0,7.0,3.0,1,7.5,3850000.0,bursa,3,0,1,2.0,34.285714285714285,0.2857142857142857,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
70,80.0,3.0,4.0,2,3.0,1655000.0,bursa,4,0,0,1.0,23.333333333333332,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
65,70.0,3.0,1.0,0,7.5,1220000.0,bursa,5,0,0,1.0,21.666666666666668,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
165,185.0,5.0,0.0,1,3.0,18750000.0,bursa,3,0,1,2.0,33.0,0.4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
317,400.0,7.0,,1,0.0,19785000.000000037,bursa,3,0,2,5.0,45.285714285714285,0.7142857142857143,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
140,184.0,4.0,3.0,1,0.0,4350000.0,bursa,10,0,1,2.0,35.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
90,108.0,3.0,8.0,1,1.0,4250000.0,bursa,3,0,2,2.0,30.0,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
450,500.0,7.0,,1,18.0,12950000.0,bursa,3,0,2,3.0,64.28571428571429,0.42857142857142855,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
100,125.0,4.0,6.0,1,21.0,2200000.0,bursa,6,0,2,2.0,25.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
135,160.0,4.0,3.0,1,0.0,3950000.0,bursa,5,0,2,2.0,33.75,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
110,150.0,3.0,1.0,1,2.0,4500000.0,bursa,13,0,2,2.0,36.666666666666664,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
52,78.0,2.0,8.0,1,7.5,4500000.0,bursa,3,0,2,1.0,26.0,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
165,175.0,4.0,2.0,1,13.0,8400000.0,bursa,3,0,2,2.0,41.25,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
135,155.0,4.0,5.0,1,13.0,2875000.0,bursa,5,0,2,1.0,33.75,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
450,451.0,4.0,,0,21.0,3950000.0,bursa,5,0,2,5.0,32.5,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
105,135.0,2.0,13.0,1,4.0,5000000.0,bursa,13,0,2,1.0,52.5,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
270,271.0,4.0,,2,3.0,7400000.0,bursa,2,0,1,1.0,67.5,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
225,250.0,6.0,4.0,1,7.5,4800000.0,bursa,4,0,1,2.0,37.5,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
120,135.0,3.0,0.0,1,7.5,3600000.0,bursa,3,0,1,2.0,40.0,0.6666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
167,168.0,3.0,,2,2.0,5400000.0,bursa,1,0,1,1.0,55.666666666666664,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
142,180.0,4.0,6.0,1,7.5,3500000.0,bursa,6,0,2,2.0,35.5,0.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
133,195.0,4.0,11.0,1,0.0,5250000.0,bursa,12,0,1,2.0,33.25,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
110,140.0,4.0,3.0,1,0.0,3650000.0,bursa,5,0,2,2.0,27.5,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
130,150.0,4.0,2.0,1,7.5,2825000.0,bursa,5,0,2,1.0,32.5,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
300,350.0,6.0,5.0,1,0.0,5600000.0,bursa,5,0,1,3.0,50.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
83,115.0,2.5,3.0,2,2.0,4250000.0,bursa,12,0,1,1.0,33.2,0.4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
55,76.0,2.0,7.0,2,7.5,5250000.0,bursa,3,0,2,1.0,27.5,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
239,240.0,4.0,,0,4.0,19785000.000000037,bursa,4,0,1,5.0,32.5,0.3333333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
135,160.0,4.0,3.0,1,0.0,4950000.0,bursa,5,0,2,2.0,33.75,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
118,175.0,4.0,2.0,1,0.0,3750000.0,bursa,5,0,1,2.0,29.5,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
120,135.0,4.0,3.0,1,0.0,3550000.0,bursa,5,0,1,2.0,30.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
150,160.0,4.0,3.0,1,21.0,3100000.0,bursa,5,0,2,2.0,37.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
80,85.0,2.0,2.0,1,7.5,4950000.0,bursa,10,0,2,1.0,40.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
65,80.0,3.0,1.0,2,0.0,1990000.0,bursa,4,0,1,1.0,21.666666666666668,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
95,115.0,4.0,4.0,2,7.5,1600000.0,bursa,4,0,2,1.0,23.75,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
40,55.0,2.0,1.0,1,0.0,1550000.0,bursa,4,0,2,1.0,20.0,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
55,70.0,3.0,3.0,2,0.0,2475000.0,bursa,5,1,1,1.0,18.333333333333332,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
135,150.0,4.0,0.0,0,7.5,4250000.0,bursa,12,0,0,2.0,33.75,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
120,135.0,4.0,2.0,0,4.0,2250000.0,bursa,4,1,1,1.0,30.0,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
110,115.0,4.0,3.0,0,21.0,1300000.0,bursa,6,0,0,1.0,27.5,0.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
45,60.0,2.0,,2,7.5,1200000.0,bursa,5,0,2,1.0,22.5,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
43,55.0,2.0,0.0,2,4.0,1500000.0,bursa,4,1,1,1.0,21.5,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
40,47.0,2.0,1.0,2,7.5,1050000.0,bursa,6,1,1,1.0,14.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
43,55.0,3.0,1.0,2,7.5,1255000.0,bursa,4,1,2,1.0,14.333333333333334,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
90,100.0,3.0,2.0,1,21.0,1600000.0,bursa,5,1,2,1.0,30.0,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
150,165.0,5.0,,0,21.0,6000000.0,bursa,5,0,0,5.0,30.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
57,100.0,4.0,,0,21.0,610000.0,bursa,2,0,0,5.0,14.25,1.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
117,155.0,4.0,4.0,1,7.5,3100000.0,bursa,6,0,2,2.0,29.25,0.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
75,80.0,2.5,3.0,2,21.0,1350000.0,bursa,5,1,0,1.0,30.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
115,120.0,4.0,1.0,0,7.5,2500000.0,bursa,4,1,0,2.0,28.75,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
65,80.0,3.0,2.0,2,7.5,1550000.0,bursa,5,1,2,1.0,21.666666666666668,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
130,140.0,5.0,0.0,2,13.0,1400000.0,bursa,3,1,0,1.0,26.0,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
190,240.0,5.0,4.0,2,7.5,2750000.0,bursa,4,0,2,2.0,38.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
125,130.0,4.0,1.0,1,21.0,1630000.0,bursa,4,0,1,2.0,31.25,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
180,189.0,5.0,,1,1.0,17900000.0,bursa,2,0,2,3.0,36.0,0.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
55,77.0,2.0,7.0,1,2.0,2375000.0,bursa,15,0,2,1.0,27.5,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
110,120.0,3.0,5.0,1,18.0,2590000.0,bursa,5,0,2,1.0,36.666666666666664,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
120,150.0,3.0,,1,0.0,7000000.0,bursa,3,0,2,2.0,40.0,0.6666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
150,160.0,4.0,2.0,1,0.0,3000000.0,bursa,4,0,1,2.0,37.5,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
100,110.0,3.0,5.0,1,21.0,1320000.0,bursa,5,0,1,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
110,130.0,3.0,0.0,1,18.0,820000.0,bursa,5,0,2,1.0,36.666666666666664,0.3333333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
110,117.0,4.0,2.0,0,1.0,2000000.0,bursa,3,1,0,2.0,27.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
50,65.0,3.0,2.0,2,3.0,1709000.0,bursa,7,0,1,1.0,16.666666666666668,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
202,203.0,5.0,1.0,0,21.0,1200000.0,bursa,1,0,0,1.0,40.4,0.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
60,70.0,2.0,1.0,1,4.0,1652000.0,bursa,4,0,2,2.0,30.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
80,95.0,3.0,2.0,2,4.0,2295000.0,bursa,5,0,2,2.0,26.666666666666668,0.6666666666666666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
118,154.0,4.0,0.0,1,0.0,2650000.0,bursa,6,0,1,2.0,29.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
95,100.0,3.0,10.0,1,7.5,1990000.0,bursa,3,0,2,1.0,31.666666666666668,0.3333333333333333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
124,125.0,4.0,,0,0.0,7100000.0,bursa,3,0,1,5.0,32.5,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
135,140.0,4.0,2.0,1,0.0,3550000.0,bursa,4,0,1,2.0,33.75,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
80,85.0,3.0,0.0,1,0.0,1325000.0,bursa,3,0,1,1.0,26.666666666666668,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
110,120.0,3.0,2.0,1,0.0,1880000.0,bursa,3,0,1,1.0,36.666666666666664,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
120,130.0,3.0,4.0,2,21.0,2750000.0,bursa,10,0,2,1.0,40.0,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
80,90.0,3.0,0.0,1,21.0,1600000.0,bursa,3,0,2,1.0,26.666666666666668,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
90,108.0,3.0,10.0,1,4.0,2750000.0,bursa,14,0,2,2.0,30.0,0.6666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
120,140.0,4.0,4.0,0,18.0,2800000.0,bursa,10,1,0,2.0,30.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
116,125.0,4.0,1.0,1,7.5,2500000.0,bursa,4,0,2,2.0,29.0,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
